date,reach_id,CIR_studentt_daily,CIR_raw_daily,volume_studentt_daily
2012-01-01,CEMVN_SW_01_SWP_01,,,0.0
2012-01-02,CEMVN_SW_01_SWP_01,217.21426087501095,0.0,0.0
2012-01-03,CEMVN_SW_01_SWP_01,217.08563732312177,48301.85,0.0
2012-01-04,CEMVN_SW_01_SWP_01,216.8186767492407,37030.85,96603.7
2012-01-05,CEMVN_SW_01_SWP_01,216.41865958433482,-19029.199999999997,74061.7
2012-01-06,CEMVN_SW_01_SWP_01,215.9797584020671,-11425.349999999999,58545.3
2012-01-07,CEMVN_SW_01_SWP_01,215.7773369699462,-4754.850000000002,51211.0
2012-01-08,CEMVN_SW_01_SWP_01,216.33253720199355,409.9000000000014,49035.6
2012-01-09,CEMVN_SW_01_SWP_01,217.80539122883056,4795.799999999999,52030.8
2012-01-10,CEMVN_SW_01_SWP_01,220.33547197775624,8087.099999999999,58627.2
2012-01-11,CEMVN_SW_01_SWP_01,224.4414678002977,1245.3000000000045,68205.0
2012-01-12,CEMVN_SW_01_SWP_01,230.47576550025042,-6422.0,61117.8
2012-01-13,CEMVN_SW_01_SWP_01,238.77198104939816,-5194.350000000002,55361.0
2012-01-14,CEMVN_SW_01_SWP_01,249.78255066500788,-4132.4000000000015,50729.1
2012-01-15,CEMVN_SW_01_SWP_01,263.56972635243073,-3132.9500000000007,47096.2
2012-01-16,CEMVN_SW_01_SWP_01,279.6598864313637,-1969.199999999997,44463.2
2012-01-17,CEMVN_SW_01_SWP_01,297.54299779103167,-552.1499999999978,43157.8
2012-01-18,CEMVN_SW_01_SWP_01,316.79831626379746,931.5000000000001,43358.9
2012-01-19,CEMVN_SW_01_SWP_01,337.0020195489451,2395.5,45020.8
2012-01-20,CEMVN_SW_01_SWP_01,357.63304516468634,3838.199999999997,48149.9
2012-01-21,CEMVN_SW_01_SWP_01,377.94860298612184,2427.5,52697.2
2012-01-22,CEMVN_SW_01_SWP_01,396.9054524821222,416.7000000000007,53004.9
2012-01-23,CEMVN_SW_01_SWP_01,413.36092744734924,638.3499999999985,53530.6
2012-01-24,CEMVN_SW_01_SWP_01,426.41386983614575,858.3500000000022,54281.6
2012-01-25,CEMVN_SW_01_SWP_01,435.64356658536417,1060.5,55247.3
2012-01-26,CEMVN_SW_01_SWP_01,441.29428943531093,1254.6999999999969,56402.6
2012-01-27,CEMVN_SW_01_SWP_01,1149.675156281668,1464.5,57756.7
2012-01-28,CEMVN_SW_01_SWP_01,2359.089359219666,1692.4500000000007,59331.6
2012-01-29,CEMVN_SW_01_SWP_01,2862.47322400568,1956.3500000000022,61141.6
2012-01-30,CEMVN_SW_01_SWP_01,2863.4765470402926,2264.4500000000007,63244.3
2012-01-31,CEMVN_SW_01_SWP_01,2864.9868444925996,2593.5499999999956,65670.5
2012-02-01,CEMVN_SW_01_SWP_01,2866.452431374688,2969.25,68431.4
2012-02-02,CEMVN_SW_01_SWP_01,2866.9815369857533,3550.050000000003,71609.0
2012-02-03,CEMVN_SW_01_SWP_01,2865.8582704422224,4760.5999999999985,75531.5
2012-02-04,CEMVN_SW_01_SWP_01,2863.1354876646074,6541.5999999999985,81130.2
2012-02-05,CEMVN_SW_01_SWP_01,2859.4676443560384,8403.300000000003,88614.7
2012-02-06,CEMVN_SW_01_SWP_01,2855.408791049049,10181.75,97936.8
2012-02-07,CEMVN_SW_01_SWP_01,2851.2654476328826,11695.0,108978.2
2012-02-08,CEMVN_SW_01_SWP_01,2847.2126391503916,3666.4500000000044,121326.8
2012-02-09,CEMVN_SW_01_SWP_01,2637.423180341444,-4492.5999999999985,116311.1
2012-02-10,CEMVN_SW_01_SWP_01,2229.0627613406905,-3440.75,112341.6
2012-02-11,CEMVN_SW_01_SWP_01,2027.110717244439,-2418.350000000006,109429.6
2012-02-12,CEMVN_SW_01_SWP_01,2024.7075928239792,-1502.5,107504.9
2012-02-13,CEMVN_SW_01_SWP_01,2023.2362176251045,-730.5999999999985,106424.6
2012-02-14,CEMVN_SW_01_SWP_01,2023.1012400595282,-107.85000000000582,106043.7
2012-02-15,CEMVN_SW_01_SWP_01,2024.9295240887877,373.65000000000146,106208.9
2012-02-16,CEMVN_SW_01_SWP_01,2029.5987652981566,765.0500000000029,106791.0
2012-02-17,CEMVN_SW_01_SWP_01,2037.7821114433245,1129.25,107739.0
2012-02-18,CEMVN_SW_01_SWP_01,2049.29067728918,1495.1500000000015,109049.5
2012-02-19,CEMVN_SW_01_SWP_01,2063.195942239312,1848.550000000003,110729.3
2012-02-20,CEMVN_SW_01_SWP_01,2078.3277150837603,2160.699999999997,112746.6
2012-02-21,CEMVN_SW_01_SWP_01,2093.4429849160224,2440.5499999999956,115050.7
2012-02-22,CEMVN_SW_01_SWP_01,2107.2844446292,2719.3499999999985,117627.7
2012-02-23,CEMVN_SW_01_SWP_01,2118.6726644715673,3004.0,120489.4
2012-02-24,CEMVN_SW_01_SWP_01,2126.771479126408,3299.1500000000015,123635.7
2012-02-25,CEMVN_SW_01_SWP_01,2131.6059313318547,3636.050000000003,127087.7
2012-02-26,CEMVN_SW_01_SWP_01,2134.001674892148,4005.0999999999985,130907.8
2012-02-27,CEMVN_SW_01_SWP_01,2731.368339456465,4338.3499999999985,135097.9
2012-02-28,CEMVN_SW_01_SWP_01,-512.515597657519,-860.8999999999937,139584.5
2012-02-29,CEMVN_SW_01_SWP_01,-4353.271422876904,-6086.6500000000015,133376.1
2012-03-01,CEMVN_SW_01_SWP_01,-4353.51614307431,-5851.700000000004,127411.2
2012-03-02,CEMVN_SW_01_SWP_01,-4352.974270791521,-5642.1500000000015,121672.7
2012-03-03,CEMVN_SW_01_SWP_01,-4350.785091240752,-5427.0999999999985,116126.9
2012-03-04,CEMVN_SW_01_SWP_01,-4346.146351902149,-5172.0999999999985,110818.5
2012-03-05,CEMVN_SW_01_SWP_01,-4338.961123770299,-4885.050000000003,105782.7
2012-03-06,CEMVN_SW_01_SWP_01,-4330.00333328214,-4569.799999999996,101048.4
2012-03-07,CEMVN_SW_01_SWP_01,-4320.435221510408,-4209.549999999996,96643.1
2012-03-08,CEMVN_SW_01_SWP_01,-4311.480766154586,-3784.9500000000044,92629.3
2012-03-09,CEMVN_SW_01_SWP_01,-4304.299635684962,-3253.7000000000044,89073.2
2012-03-10,CEMVN_SW_01_SWP_01,-4299.690191155707,-2679.0,86121.9
2012-03-11,CEMVN_SW_01_SWP_01,-2742.386655868868,-2157.5999999999985,83715.2
2012-03-12,CEMVN_SW_01_SWP_01,-537.007094720022,-1681.8499999999985,81806.7
2012-03-13,CEMVN_SW_01_SWP_01,112.63118406700232,-1215.5999999999985,80351.5
2012-03-14,CEMVN_SW_01_SWP_01,112.72438006563607,-723.9499999999971,79375.5
2012-03-15,CEMVN_SW_01_SWP_01,112.80734708471573,-274.65000000000146,78903.6
2012-03-16,CEMVN_SW_01_SWP_01,111.98069864834542,102.29999999999562,78826.2
2012-03-17,CEMVN_SW_01_SWP_01,109.11349097319908,440.65000000000146,79108.2
2012-03-18,CEMVN_SW_01_SWP_01,103.00054149320204,726.0,79707.5
2012-03-19,CEMVN_SW_01_SWP_01,92.37018064076256,933.0999999999985,80560.2
2012-03-20,CEMVN_SW_01_SWP_01,76.18407261292305,1075.0999999999985,81573.7
2012-03-21,CEMVN_SW_01_SWP_01,54.063674567274575,1187.9500000000044,82710.4
2012-03-22,CEMVN_SW_01_SWP_01,26.1750645565553,1288.300000000003,83949.6
2012-03-23,CEMVN_SW_01_SWP_01,-7.168411023776572,1393.75,85287.0
2012-03-24,CEMVN_SW_01_SWP_01,-45.564292717157514,1499.1500000000015,86737.1
2012-03-25,CEMVN_SW_01_SWP_01,-88.30250579815038,1593.3499999999985,88285.3
2012-03-26,CEMVN_SW_01_SWP_01,-134.12757973500266,1679.0499999999956,89923.8
2012-03-27,CEMVN_SW_01_SWP_01,-181.28019148349267,1756.0,91643.4
2012-03-28,CEMVN_SW_01_SWP_01,-227.9259759569759,-747.0499999999955,93435.8
2012-03-29,CEMVN_SW_01_SWP_01,-272.6043677659691,-3503.2000000000044,90149.3
2012-03-30,CEMVN_SW_01_SWP_01,-314.2679563947895,-3664.349999999999,86429.4
2012-03-31,CEMVN_SW_01_SWP_01,-352.0289714987375,-2332.0,82820.6
2012-04-01,CEMVN_SW_01_SWP_01,-385.00853123718844,-944.25,81765.4
2012-04-02,CEMVN_SW_01_SWP_01,-412.4983103049017,-1401.75,80932.1
2012-04-03,CEMVN_SW_01_SWP_01,-434.09203820423863,-1902.7000000000044,78961.9
2012-04-04,CEMVN_SW_01_SWP_01,-449.69624146474234,-1751.25,77126.7
2012-04-05,CEMVN_SW_01_SWP_01,-459.9612924442117,-1551.9000000000015,75459.4
2012-04-06,CEMVN_SW_01_SWP_01,-466.1005735375511,-1284.3499999999985,74022.9
2012-04-07,CEMVN_SW_01_SWP_01,-469.1576537998917,-950.9499999999971,72890.7
2012-04-08,CEMVN_SW_01_SWP_01,48.6510320529487,-530.6999999999971,72121.0
2012-04-09,CEMVN_SW_01_SWP_01,1386.7220714507712,14.400000000001462,71829.3
2012-04-10,CEMVN_SW_01_SWP_01,2207.3324846225587,672.1500000000015,72149.8
2012-04-11,CEMVN_SW_01_SWP_01,2209.983144174912,1476.9000000000015,73173.6
2012-04-12,CEMVN_SW_01_SWP_01,2212.897154438615,2510.0,75103.6
2012-04-13,CEMVN_SW_01_SWP_01,2215.7239691067516,3692.699999999997,78193.6
2012-04-14,CEMVN_SW_01_SWP_01,2218.0927158112463,4719.699999999997,82489.0
2012-04-15,CEMVN_SW_01_SWP_01,2219.5247131046126,5426.5,87633.0
2012-04-16,CEMVN_SW_01_SWP_01,2219.4811815750727,5936.300000000003,93342.0
2012-04-17,CEMVN_SW_01_SWP_01,2218.066787824435,6347.449999999997,99505.6
2012-04-18,CEMVN_SW_01_SWP_01,2215.9387889097925,2813.0,106036.9
2012-04-19,CEMVN_SW_01_SWP_01,2213.5681763779794,-893.5999999999985,105131.6
2012-04-20,CEMVN_SW_01_SWP_01,2211.354429800158,-869.6000000000058,104249.7
2012-04-21,CEMVN_SW_01_SWP_01,720.7649473001512,-844.8499999999985,103392.4
2012-04-22,CEMVN_SW_01_SWP_01,-720.9430133205751,-820.4499999999971,102560.0
2012-04-23,CEMVN_SW_01_SWP_01,-671.6116763469763,-794.9499999999971,101751.5
2012-04-24,CEMVN_SW_01_SWP_01,-667.349563790478,-768.4499999999971,100970.1
2012-04-25,CEMVN_SW_01_SWP_01,-660.2599074460231,-742.4000000000015,100214.6
2012-04-26,CEMVN_SW_01_SWP_01,-650.0902435571261,-716.2000000000044,99485.3
2012-04-27,CEMVN_SW_01_SWP_01,-636.667617068124,-689.8000000000029,98782.2
2012-04-28,CEMVN_SW_01_SWP_01,-619.8793009757501,-662.5499999999956,98105.7
2012-04-29,CEMVN_SW_01_SWP_01,-599.672060829871,-635.0,97457.1
2012-04-30,CEMVN_SW_01_SWP_01,-576.076921867294,-606.0,96835.7
2012-05-01,CEMVN_SW_01_SWP_01,-549.2726406523725,-575.9000000000015,96245.1
2012-05-02,CEMVN_SW_01_SWP_01,-519.6979990901891,-517.6000000000058,95683.9
2012-05-03,CEMVN_SW_01_SWP_01,-488.15841434502363,-451.6499999999941,95209.9
2012-05-04,CEMVN_SW_01_SWP_01,-455.76095200824784,-408.1499999999941,94780.6
2012-05-05,CEMVN_SW_01_SWP_01,-423.64387441989675,-367.8000000000029,94393.6
2012-05-06,CEMVN_SW_01_SWP_01,-392.69113069868763,-330.8000000000029,94045.0
2012-05-07,CEMVN_SW_01_SWP_01,-363.39777146387496,-296.9499999999971,93732.0
2012-05-08,CEMVN_SW_01_SWP_01,-335.89610418739903,-264.8000000000029,93451.1
2012-05-09,CEMVN_SW_01_SWP_01,-310.0434157773634,-286.20000000000437,93202.4
2012-05-10,CEMVN_SW_01_SWP_01,-285.5220908544434,-309.6999999999971,92878.7
2012-05-11,CEMVN_SW_01_SWP_01,-261.9928963353741,-280.1999999999971,92583.0
2012-05-12,CEMVN_SW_01_SWP_01,-239.20514842351258,-249.0500000000029,92318.3
2012-05-13,CEMVN_SW_01_SWP_01,-216.98831306083594,-215.95000000000437,92084.9
2012-05-14,CEMVN_SW_01_SWP_01,-195.21333811985096,-181.64999999999418,91886.4
2012-05-15,CEMVN_SW_01_SWP_01,-173.75543979862414,-145.4499999999971,91721.6
2012-05-16,CEMVN_SW_01_SWP_01,-152.45533851741493,-145.35000000000582,91595.5
2012-05-17,CEMVN_SW_01_SWP_01,-131.09541513085424,-152.3000000000029,91430.9
2012-05-18,CEMVN_SW_01_SWP_01,-109.43966540223482,-129.0,91290.9
2012-05-19,CEMVN_SW_01_SWP_01,-87.28910986604751,-106.34999999999854,91172.9
2012-05-20,CEMVN_SW_01_SWP_01,-64.49192418480379,-82.34999999999854,91078.2
2012-05-21,CEMVN_SW_01_SWP_01,-40.94257624551392,-58.0,91008.2
2012-05-22,CEMVN_SW_01_SWP_01,-16.583292432733288,-34.75,90962.2
2012-05-23,CEMVN_SW_01_SWP_01,8.590527643558744,-11.150000000001457,90938.7
2012-05-24,CEMVN_SW_01_SWP_01,34.51841251382575,12.950000000004366,90939.9
2012-05-25,CEMVN_SW_01_SWP_01,61.05953684220003,36.5,90964.6
2012-05-26,CEMVN_SW_01_SWP_01,87.97804245496081,61.099999999998545,91012.9
2012-05-27,CEMVN_SW_01_SWP_01,114.93444427059148,87.55000000000291,91086.8
2012-05-28,CEMVN_SW_01_SWP_01,141.49417091886426,116.69999999999709,91188.0
2012-05-29,CEMVN_SW_01_SWP_01,167.16007640708267,147.15000000000146,91320.2
2012-05-30,CEMVN_SW_01_SWP_01,191.4231505049829,178.84999999999854,91482.3
2012-05-31,CEMVN_SW_01_SWP_01,213.81327035416325,212.75,91677.9
2012-06-01,CEMVN_SW_01_SWP_01,233.935174370592,246.15000000000146,91907.8
2012-06-02,CEMVN_SW_01_SWP_01,251.48573531950387,277.84999999999854,92170.2
2012-06-03,CEMVN_SW_01_SWP_01,266.25439340006415,307.84999999999854,92463.5
2012-06-04,CEMVN_SW_01_SWP_01,278.1151285479282,335.75,92785.9
2012-06-05,CEMVN_SW_01_SWP_01,287.01973240870575,361.8500000000058,93135.0
2012-06-06,CEMVN_SW_01_SWP_01,292.99873261428,387.34999999999854,93509.6
2012-06-07,CEMVN_SW_01_SWP_01,296.1742225930575,411.04999999999563,93909.7
2012-06-08,CEMVN_SW_01_SWP_01,296.78649875631527,433.15000000000146,94331.7
2012-06-09,CEMVN_SW_01_SWP_01,93.09241039209881,454.90000000000146,94776.0
2012-06-10,CEMVN_SW_01_SWP_01,-342.2862264063733,475.5500000000029,95241.5
2012-06-11,CEMVN_SW_01_SWP_01,-576.2204516767379,494.94999999999703,95727.1
2012-06-12,CEMVN_SW_01_SWP_01,-579.7142783880699,-814.6500000000015,96231.4
2012-06-13,CEMVN_SW_01_SWP_01,-581.9426450975152,-2014.0499999999956,94097.8
2012-06-14,CEMVN_SW_01_SWP_01,-581.9924897332603,-1757.5999999999985,92203.3
2012-06-15,CEMVN_SW_01_SWP_01,-579.2081029298715,-1463.6500000000015,90582.6
2012-06-16,CEMVN_SW_01_SWP_01,-573.7782354239826,-1149.8500000000058,89276.0
2012-06-17,CEMVN_SW_01_SWP_01,-566.6230623544907,-842.8000000000029,88282.9
2012-06-18,CEMVN_SW_01_SWP_01,-558.8463136194259,-549.0,87590.4
2012-06-19,CEMVN_SW_01_SWP_01,-551.5443074511932,-276.6999999999971,87184.9
2012-06-20,CEMVN_SW_01_SWP_01,-545.7961487463836,-15.299999999995638,87037.0
2012-06-21,CEMVN_SW_01_SWP_01,-542.672565067769,249.15000000000148,87154.3
2012-06-22,CEMVN_SW_01_SWP_01,-543.1270778055186,503.79999999999563,87535.3
2012-06-23,CEMVN_SW_01_SWP_01,-547.5507671792147,752.1999999999971,88161.9
2012-06-24,CEMVN_SW_01_SWP_01,-555.5006278460787,985.8500000000058,89039.7
2012-06-25,CEMVN_SW_01_SWP_01,-566.1522705364478,1192.550000000003,90133.6
2012-06-26,CEMVN_SW_01_SWP_01,-578.7823389534169,1389.0999999999985,91424.8
2012-06-27,CEMVN_SW_01_SWP_01,-592.8323884383062,-460.65000000000157,92911.8
2012-06-28,CEMVN_SW_01_SWP_01,-607.8389048345707,-2323.7000000000044,90503.5
2012-06-29,CEMVN_SW_01_SWP_01,-623.3113613217356,-2155.949999999997,88264.4
2012-06-30,CEMVN_SW_01_SWP_01,-638.6191748959391,-1985.5999999999985,86191.6
2012-07-01,CEMVN_SW_01_SWP_01,-652.9498653458213,-1800.2000000000044,84293.2
2012-07-02,CEMVN_SW_01_SWP_01,-665.3199091546339,-1583.75,82591.2
2012-07-03,CEMVN_SW_01_SWP_01,-674.7235001945228,-1361.1500000000015,81125.7
2012-07-04,CEMVN_SW_01_SWP_01,-680.523318620697,-1163.199999999997,79868.9
2012-07-05,CEMVN_SW_01_SWP_01,-682.7940458137091,-975.75,78799.3
2012-07-06,CEMVN_SW_01_SWP_01,-682.2165781889344,-792.0500000000029,77917.4
2012-07-07,CEMVN_SW_01_SWP_01,-679.7500134920629,-607.0499999999956,77215.2
2012-07-08,CEMVN_SW_01_SWP_01,-676.4317382716981,-404.09999999999854,76703.3
2012-07-09,CEMVN_SW_01_SWP_01,-673.2439771710633,-162.95000000000437,76407.0
2012-07-10,CEMVN_SW_01_SWP_01,-670.8610517318302,102.44999999999709,76377.4
2012-07-11,CEMVN_SW_01_SWP_01,-181.5314131024861,493.5,76611.9
2012-07-12,CEMVN_SW_01_SWP_01,856.8510617955035,795.1500000000015,77364.4
2012-07-13,CEMVN_SW_01_SWP_01,1408.542393227297,882.8500000000058,78202.2
2012-07-14,CEMVN_SW_01_SWP_01,1413.3223005098625,974.0999999999987,79130.1
2012-07-15,CEMVN_SW_01_SWP_01,1421.3778994011736,1068.5499999999956,80150.4
2012-07-16,CEMVN_SW_01_SWP_01,1433.6352046381435,1164.4000000000015,81267.2
2012-07-17,CEMVN_SW_01_SWP_01,1450.7666166775598,1257.1500000000015,82479.2
2012-07-18,CEMVN_SW_01_SWP_01,1473.2169646813854,1344.75,83781.5
2012-07-19,CEMVN_SW_01_SWP_01,1501.2363369053564,1420.949999999997,85168.7
2012-07-20,CEMVN_SW_01_SWP_01,1534.7922773545142,1490.050000000003,86623.4
2012-07-21,CEMVN_SW_01_SWP_01,1572.7690460185622,1559.5,88148.8
2012-07-22,CEMVN_SW_01_SWP_01,1612.0721691623694,1629.5499999999956,89742.4
2012-07-23,CEMVN_SW_01_SWP_01,1648.9103267147002,1697.2000000000044,91407.9
2012-07-24,CEMVN_SW_01_SWP_01,1680.9416310569068,1762.9500000000044,93136.8
2012-07-25,CEMVN_SW_01_SWP_01,1707.4217274745097,1837.0999999999985,94933.8
2012-07-26,CEMVN_SW_01_SWP_01,1728.3307479208524,1920.7999999999956,96811.0
2012-07-27,CEMVN_SW_01_SWP_01,1743.9204412814288,2011.949999999997,98775.4
2012-07-28,CEMVN_SW_01_SWP_01,1754.6074143007645,2108.9000000000015,100834.9
2012-07-29,CEMVN_SW_01_SWP_01,1761.0229019044127,2209.0,102993.2
2012-07-30,CEMVN_SW_01_SWP_01,1764.0528189892211,2313.550000000003,105252.9
2012-07-31,CEMVN_SW_01_SWP_01,1764.7648273091327,2423.850000000006,107620.3
2012-08-01,CEMVN_SW_01_SWP_01,905.7935658899369,363.1999999999972,110100.6
2012-08-02,CEMVN_SW_01_SWP_01,-728.4042700106947,-1735.4000000000015,108346.7
2012-08-03,CEMVN_SW_01_SWP_01,-1503.4303977853706,-1698.0499999999956,106629.8
2012-08-04,CEMVN_SW_01_SWP_01,-1501.9368367534407,-1660.800000000003,104950.6
2012-08-05,CEMVN_SW_01_SWP_01,-1498.3524187136354,-1623.4000000000015,103308.2
2012-08-06,CEMVN_SW_01_SWP_01,-1492.2987822371651,-1586.5,101703.8
2012-08-07,CEMVN_SW_01_SWP_01,-1483.570397532385,-1550.0,100135.2
2012-08-08,CEMVN_SW_01_SWP_01,-1472.0931990248791,-1513.5,98603.8
2012-08-09,CEMVN_SW_01_SWP_01,-1457.8914632707601,-1479.1500000000015,97108.2
2012-08-10,CEMVN_SW_01_SWP_01,-1441.0652789937594,-1448.8499999999985,95645.5
2012-08-11,CEMVN_SW_01_SWP_01,-1421.7787766876063,-1420.4000000000015,94210.5
2012-08-12,CEMVN_SW_01_SWP_01,-1400.257878305405,-1390.8499999999985,92804.7
2012-08-13,CEMVN_SW_01_SWP_01,-1376.7902236829177,-1360.8499999999985,91428.8
2012-08-14,CEMVN_SW_01_SWP_01,-1351.7173387602816,-1331.1500000000015,90083.0
2012-08-15,CEMVN_SW_01_SWP_01,-1325.414538811805,-1302.3499999999985,88766.5
2012-08-16,CEMVN_SW_01_SWP_01,-1298.260060046392,-1275.4000000000015,87478.3
2012-08-17,CEMVN_SW_01_SWP_01,-1270.6010824304685,-1249.0999999999985,86215.7
2012-08-18,CEMVN_SW_01_SWP_01,-1242.726903182891,-1222.949999999997,84980.1
2012-08-19,CEMVN_SW_01_SWP_01,-1214.8536269857068,-1198.4000000000015,83769.8
2012-08-20,CEMVN_SW_01_SWP_01,-1187.1211270198983,-1174.5,82583.3
2012-08-21,CEMVN_SW_01_SWP_01,-1159.601893193205,-1151.1500000000015,81420.8
2012-08-22,CEMVN_SW_01_SWP_01,-1132.3164334015528,-1128.050000000003,80281.0
2012-08-23,CEMVN_SW_01_SWP_01,-1105.2506125322398,-1104.75,79164.7
2012-08-24,CEMVN_SW_01_SWP_01,-1078.372135905287,-1080.949999999997,78071.5
2012-08-25,CEMVN_SW_01_SWP_01,-1051.6444483637752,-1056.0,77002.8
2012-08-26,CEMVN_SW_01_SWP_01,-1025.037056527639,-1031.050000000003,75959.5
2012-08-27,CEMVN_SW_01_SWP_01,-998.5321060192291,-1005.0,74940.7
2012-08-28,CEMVN_SW_01_SWP_01,-972.128966203556,-976.9000000000015,73949.5
2012-08-29,CEMVN_SW_01_SWP_01,-945.844789374918,-947.8499999999984,72986.9
2012-08-30,CEMVN_SW_01_SWP_01,-919.7089804732168,-919.0499999999956,72053.8
2012-08-31,CEMVN_SW_01_SWP_01,-893.7540736352676,-892.0999999999985,71148.8
2012-09-01,CEMVN_SW_01_SWP_01,-868.0074855143321,-865.9000000000015,70269.6
2012-09-02,CEMVN_SW_01_SWP_01,-842.4876335389345,-838.4000000000015,69417.0
2012-09-03,CEMVN_SW_01_SWP_01,-817.2015091851063,-811.6999999999971,68592.8
2012-09-04,CEMVN_SW_01_SWP_01,-792.1396711603011,-786.0500000000029,67793.6
2012-09-05,CEMVN_SW_01_SWP_01,-767.2718227568839,-758.8000000000029,67020.7
2012-09-06,CEMVN_SW_01_SWP_01,-742.5427888496743,-731.25,66276.0
2012-09-07,CEMVN_SW_01_SWP_01,-717.8627188794235,-703.9500000000007,65558.2
2012-09-08,CEMVN_SW_01_SWP_01,-693.0850523002046,-677.1499999999978,64868.1
2012-09-09,CEMVN_SW_01_SWP_01,-667.8617571199466,-649.7999999999993,64203.9
2012-09-10,CEMVN_SW_01_SWP_01,-578.8799565955051,-620.3500000000022,63568.5
2012-09-11,CEMVN_SW_01_SWP_01,-425.3050364795308,-591.25,62963.2
2012-09-12,CEMVN_SW_01_SWP_01,-334.10957494862305,-408.25,62386.0
2012-09-13,CEMVN_SW_01_SWP_01,-308.35623847890747,-235.59999999999854,62146.7
2012-09-14,CEMVN_SW_01_SWP_01,-285.4507773828518,-227.59999999999854,61914.8
2012-09-15,CEMVN_SW_01_SWP_01,-264.4632145059986,-218.5,61691.5
2012-09-16,CEMVN_SW_01_SWP_01,-245.30808466641247,-209.65000000000148,61477.8
2012-09-17,CEMVN_SW_01_SWP_01,-227.8408026773286,-201.6000000000022,61272.2
2012-09-18,CEMVN_SW_01_SWP_01,-211.88601957812716,-193.64999999999785,61074.6
2012-09-19,CEMVN_SW_01_SWP_01,-197.2579895602612,-185.34999999999854,60884.9
2012-09-20,CEMVN_SW_01_SWP_01,-183.77141740459047,-177.0,60703.9
2012-09-21,CEMVN_SW_01_SWP_01,-171.24697362635925,-168.90000000000146,60530.9
2012-09-22,CEMVN_SW_01_SWP_01,-159.5145048531267,-160.5,60366.1
2012-09-23,CEMVN_SW_01_SWP_01,-148.4155050984773,-151.70000000000073,60209.9
2012-09-24,CEMVN_SW_01_SWP_01,-137.80474856917135,-143.15000000000146,60062.7
2012-09-25,CEMVN_SW_01_SWP_01,-127.55128351277381,-135.1999999999971,59923.6
2012-09-26,CEMVN_SW_01_SWP_01,-117.53986492009426,-127.25,59792.3
2012-09-27,CEMVN_SW_01_SWP_01,-107.6733576969491,-118.80000000000291,59669.1
2012-09-28,CEMVN_SW_01_SWP_01,-97.87533529671418,-109.89999999999782,59554.7
2012-09-29,CEMVN_SW_01_SWP_01,-88.09209993973127,-100.84999999999856,59449.3
2012-09-30,CEMVN_SW_01_SWP_01,-78.29414993602404,-91.3500000000022,59353.0
2012-10-01,CEMVN_SW_01_SWP_01,-68.47737118555597,-81.20000000000073,59266.6
2012-10-02,CEMVN_SW_01_SWP_01,-58.6635112952099,-71.09999999999854,59190.6
2012-10-03,CEMVN_SW_01_SWP_01,-48.89967361795425,-61.0,59124.4
2012-10-04,CEMVN_SW_01_SWP_01,-39.2574768737868,-50.900000000001455,59068.6
2012-10-05,CEMVN_SW_01_SWP_01,-29.831853176299774,-41.70000000000073,59022.6
2012-10-06,CEMVN_SW_01_SWP_01,-20.73956600534075,-32.75,58985.2
2012-10-07,CEMVN_SW_01_SWP_01,-12.118194435668556,-23.299999999999272,58957.1
2012-10-08,CEMVN_SW_01_SWP_01,-4.124657942440535,-14.25,58938.6
2012-10-09,CEMVN_SW_01_SWP_01,3.0676234979328,-5.849999999998545,58928.6
2012-10-10,CEMVN_SW_01_SWP_01,9.271880715379666,2.150000000001455,58926.9
2012-10-11,CEMVN_SW_01_SWP_01,14.29078852771272,9.549999999999272,58932.9
2012-10-12,CEMVN_SW_01_SWP_01,17.9188935585953,16.649999999997817,58946.0
2012-10-13,CEMVN_SW_01_SWP_01,19.944426046040462,23.650000000001455,58966.2
2012-10-14,CEMVN_SW_01_SWP_01,20.150727209773322,30.200000000000728,58993.3
2012-10-15,CEMVN_SW_01_SWP_01,18.317546252124885,36.54999999999927,59026.6
2012-10-16,CEMVN_SW_01_SWP_01,14.222293279370206,43.10000000000218,59066.4
2012-10-17,CEMVN_SW_01_SWP_01,7.6425601888258825,49.54999999999927,59112.8
2012-10-18,CEMVN_SW_01_SWP_01,-1.6373809624965363,56.29999999999927,59165.5
2012-10-19,CEMVN_SW_01_SWP_01,-13.811530659892014,63.0,59225.4
2012-10-20,CEMVN_SW_01_SWP_01,-29.01916802609776,69.25,59291.5
2012-10-21,CEMVN_SW_01_SWP_01,-47.27888349222485,75.65000000000146,59363.9
2012-10-22,CEMVN_SW_01_SWP_01,-68.37156454987053,82.09999999999854,59442.8
2012-10-23,CEMVN_SW_01_SWP_01,-91.6762232387955,88.39999999999782,59528.1
2012-10-24,CEMVN_SW_01_SWP_01,-116.04630388425358,94.45000000000073,59619.6
2012-10-25,CEMVN_SW_01_SWP_01,-139.89734795006007,-194.5499999999993,59717.0
2012-10-26,CEMVN_SW_01_SWP_01,-161.5820062933126,-469.09999999999854,59230.5
2012-10-27,CEMVN_SW_01_SWP_01,-179.86748674852788,-435.59999999999854,58778.8
2012-10-28,CEMVN_SW_01_SWP_01,-194.15024483666275,-403.0500000000029,58359.3
2012-10-29,CEMVN_SW_01_SWP_01,-204.338494026626,-370.3000000000029,57972.7
2012-10-30,CEMVN_SW_01_SWP_01,-210.65314796265375,-338.25,57618.7
